Regency,Tier,Raw_Metric,Original_Row_Index,scaled_log_metric,anomaly_label,anomaly_score,Threat_Level
Garut,2. Rice Miller,10000.0,16,0.641456968269679,1,0.2750417623018193,COMPLIANT
Garut,2. Rice Miller,10000.0,17,0.641456968269679,1,0.2750417623018193,COMPLIANT
Garut,2. Rice Miller,9444.44444444445,18,-0.47288745323281595,1,0.27373913070749867,COMPLIANT
Garut,2. Rice Miller,9676.329862889,19,0.0,1,0.30195044424350787,COMPLIANT
Garut,2. Rice Miller,10000.0,20,0.641456968269679,1,0.2750417623018193,COMPLIANT
Garut,2. Rice Miller,9000.0,21,-1.4126168981705016,1,0.19842465087703115,COMPLIANT
Garut,2. Rice Miller,9000.0,22,-1.4126168981705016,1,0.19842465087703115,COMPLIANT
Garut,2. Rice Miller,9000.0,23,-1.4126168981705016,1,0.19842465087703115,COMPLIANT
Garut,2. Rice Miller,10000.0,24,0.641456968269679,1,0.2750417623018193,COMPLIANT
Indramayu,2. Rice Miller,9000.0,1,-1.4126168981705016,1,0.19842465087703115,COMPLIANT
Indramayu,2. Rice Miller,10000.0,2,0.641456968269679,1,0.2750417623018193,COMPLIANT
Indramayu,2. Rice Miller,9676.329862889,3,0.0,1,0.30195044424350787,COMPLIANT
Indramayu,2. Rice Miller,9676.329862889,4,0.0,1,0.30195044424350787,COMPLIANT
Indramayu,2. Rice Miller,9676.329862889,5,0.0,1,0.30195044424350787,COMPLIANT
Indramayu,2. Rice Miller,9676.329862889,6,0.0,1,0.30195044424350787,COMPLIANT
Indramayu,2. Rice Miller,9032.25806451613,7,-1.3428652535264876,1,0.19472930125490434,COMPLIANT
Indramayu,2. Rice Miller,9676.329862889,8,0.0,1,0.30195044424350787,COMPLIANT
Indramayu,2. Rice Miller,8500.0,9,-2.52694857883007,1,0.04225518522524896,COMPLIANT
Indramayu,2. Rice Miller,9000.0,10,-1.4126168981705016,1,0.19842465087703115,COMPLIANT
Indramayu,2. Rice Miller,8952.38095238095,11,-1.5160418317454913,1,0.1660252410394642,COMPLIANT
Indramayu,2. Rice Miller,9000.0,12,-1.4126168981705016,1,0.19842465087703115,COMPLIANT
Indramayu,2. Rice Miller,9000.0,13,-1.4126168981705016,1,0.19842465087703115,COMPLIANT
Indramayu,2. Rice Miller,9676.329862889,14,0.0,1,0.30195044424350787,COMPLIANT
Indramayu,2. Rice Miller,9676.329862889,15,0.0,1,0.30195044424350787,COMPLIANT
Indramayu,2. Rice Miller,9676.329862889,16,0.0,1,0.30195044424350787,COMPLIANT
Indramayu,2. Rice Miller,9000.0,17,-1.4126168981705016,1,0.19842465087703115,COMPLIANT
Karawang,2. Rice Miller,9100.0,1,-1.197194021935603,1,0.19712398243405022,COMPLIANT
Karawang,2. Rice Miller,9500.0,2,-0.358543031730321,1,0.2789616406627798,COMPLIANT
Karawang,2. Rice Miller,9500.0,3,-0.358543031730321,1,0.2789616406627798,COMPLIANT
Karawang,2. Rice Miller,9500.0,4,-0.358543031730321,1,0.2789616406627798,COMPLIANT
Karawang,2. Rice Miller,9500.0,5,-0.358543031730321,1,0.2789616406627798,COMPLIANT
Karawang,2. Rice Miller,9000.0,6,-1.4126168981705016,1,0.19842465087703115,COMPLIANT
Karawang,2. Rice Miller,9500.0,7,-0.358543031730321,1,0.2789616406627798,COMPLIANT
